product_id,merchant_id,product_name,product_category,offering_type,unit_price,is_physical,return_eligible
PROD001550,M000312,Custom Keychains Set,Gifts & Novelties,handicraft_item,550.19,1,1
PROD001551,M000313,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,833.4,1,1
PROD001552,M000313,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,673.01,1,1
PROD001553,M000313,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3532.78,1,1
PROD001554,M000313,Custom Keychains Set,Gifts & Novelties,handicraft_item,408.73,1,1
PROD001555,M000313,Embroidered Cushion Cover,Home & Living,home_decor,879.32,1,1
PROD001556,M000314,Annual All-Gym Access Pass,Memberships,gym_membership,14374.26,0,0
PROD001557,M000314,Monthly Unlimited Crossfit Membership,Memberships,gym_membership,2582.12,0,0
PROD001558,M000314,Personal Training 10-Session Bundle,Personal Training,personal_training,8568.22,0,0
PROD001559,M000314,Yoga & Pilates Group Class Pass,Group Classes,fitness_class,2214.79,0,0
PROD001560,M000315,Starter Developer API License,Software Subscriptions,saas_plan,74.79,0,0
PROD001561,M000315,Pro Engineering Team Subscription,Software Subscriptions,saas_plan,10866.25,0,0
PROD001562,M000315,Enterprise Infrastructure Plan,Software Subscriptions,saas_plan,27538.32,0,0
PROD001563,M000315,Custom Domain & SSL Add-on,Add-on Services,saas_plan,3198.26,0,0
PROD001564,M000315,Priority 24/7 Technical Support Pass,Support Services,saas_plan,2797.61,0,0
PROD001565,M000316,Domestic Economy Flight Ticket,Flights,flight_booking,1524.76,0,0
PROD001566,M000316,3-Star Hotel Stay (2 Nights),Accommodation,hotel_stay,8207.31,0,0
PROD001567,M000316,Goa Beach Resort Holiday Package,Vacation Packages,vacation_package,14844.19,0,0
PROD001568,M000316,Outstation Cab Rental (Full Day),Transportation,car_rental,4064.21,0,0
PROD001569,M000316,Heritage City Guided Tour,Activities & Tours,tour_package,50.0,0,0
PROD001570,M000316,Domestic Economy Flight Ticket,Flights,flight_booking,2945.15,0,0
PROD001571,M000317,Slim Fit Denim Jeans,Fashion,fashion_apparel,1229.65,1,1
PROD001572,M000317,Wireless Noise-Canceling Earbuds,Electronics,electronic_accessory,2714.95,1,1
PROD001573,M000317,Organic Hydrating Skincare Kit,Beauty,cosmetics_kit,1106.14,1,1
PROD001574,M000317,Stainless Steel Water Bottle,Lifestyle,general_item,317.77,1,1
PROD001575,M000317,Ergonomic Desk Chair Cushion,Home Office,home_decor,122.26,1,1
PROD001576,M000317,Slim Fit Denim Jeans,Fashion,fashion_apparel,1331.39,1,1
PROD001577,M000318,Performance Running Shoes,Footwear,footwear,3706.25,1,1
PROD001578,M000318,Urban Casual Sneakers,Footwear,footwear,2926.48,1,1
PROD001579,M000318,Leather Formal Shoes,Footwear,footwear,4033.7,1,1
PROD001580,M000318,Breathable Sports Sandals,Footwear,footwear,1968.67,1,1
PROD001581,M000318,Waterproof Trail Shoes,Footwear,footwear,4601.93,1,1
PROD001582,M000319,Performance Running Shoes,Footwear,footwear,3642.59,1,1
PROD001583,M000319,Urban Casual Sneakers,Footwear,footwear,2748.14,1,1
PROD001584,M000319,Leather Formal Shoes,Footwear,footwear,3986.98,1,1
PROD001585,M000319,Breathable Sports Sandals,Footwear,footwear,1360.94,1,1
PROD001586,M000319,Waterproof Trail Shoes,Footwear,footwear,5556.88,1,1
PROD001587,M000319,Performance Running Shoes,Footwear,footwear,2093.53,1,1
PROD001588,M000320,Performance Running Shoes,Footwear,footwear,3663.38,1,1
PROD001589,M000320,Urban Casual Sneakers,Footwear,footwear,2470.31,1,1
PROD001590,M000320,Leather Formal Shoes,Footwear,footwear,4397.76,1,1
PROD001591,M000320,Breathable Sports Sandals,Footwear,footwear,1875.73,1,1
PROD001592,M000320,Waterproof Trail Shoes,Footwear,footwear,4662.0,1,1
PROD001593,M000320,Performance Running Shoes,Footwear,footwear,3024.92,1,1
PROD001594,M000321,Special Chicken Biryani Combo,Main Course,food_item,388.14,0,0
PROD001595,M000321,Paneer Butter Masala & Naan Meal,Main Course,food_item,287.78,0,0
PROD001596,M000321,Wood-Fired Margherita Pizza,Italian,food_item,390.45,0,0
PROD001597,M000321,Fresh Fruit Smoothie & Salad,Beverages & Healthy,food_item,218.82,0,0
PROD001598,M000321,Gourmet Chocolate Lava Cake,Desserts,food_item,232.31,0,0
PROD001599,M000322,UPSC Complete Foundation Course 2026,Competitive Exams,exam_course,14206.94,0,0
PROD001600,M000322,Mains Answer Writing Test Series,Test Series,test_series,6878.07,0,0
PROD001601,M000322,Monthly Current Affairs & Magazine Pass,Study Material,study_material,1030.6,0,0
PROD001602,M000322,CSAT Aptitude Intensive Crash Course,Short Courses,exam_course,3920.89,0,0
PROD001603,M000322,1-on-1 Personal Mentorship Session,Mentorship,mentorship,2809.97,0,0
PROD001604,M000323,Domestic Economy Flight Ticket,Flights,flight_booking,4276.23,0,0
PROD001605,M000323,3-Star Hotel Stay (2 Nights),Accommodation,hotel_stay,7786.58,0,0
PROD001606,M000323,Goa Beach Resort Holiday Package,Vacation Packages,vacation_package,17020.22,0,0
PROD001607,M000323,Outstation Cab Rental (Full Day),Transportation,car_rental,3179.56,0,0
PROD001608,M000324,Performance Running Shoes,Footwear,footwear,3488.77,1,1
PROD001609,M000324,Urban Casual Sneakers,Footwear,footwear,3318.37,1,1
PROD001610,M000324,Leather Formal Shoes,Footwear,footwear,3546.01,1,1
PROD001611,M000324,Breathable Sports Sandals,Footwear,footwear,1339.65,1,1
PROD001612,M000325,Annual All-Gym Access Pass,Memberships,gym_membership,13837.77,0,0
PROD001613,M000325,Monthly Unlimited Crossfit Membership,Memberships,gym_membership,1707.34,0,0
PROD001614,M000325,Personal Training 10-Session Bundle,Personal Training,personal_training,9628.24,0,0
PROD001615,M000325,Yoga & Pilates Group Class Pass,Group Classes,fitness_class,857.81,0,0
PROD001616,M000325,Nutrition & Meal Plan Consultation,Wellness & Diet,nutrition_plan,2842.6,0,0
PROD001617,M000326,UPSC Complete Foundation Course 2026,Competitive Exams,exam_course,15221.21,0,0
PROD001618,M000326,Mains Answer Writing Test Series,Test Series,test_series,7806.82,0,0
PROD001619,M000326,Monthly Current Affairs & Magazine Pass,Study Material,study_material,301.31,0,0
PROD001620,M000326,CSAT Aptitude Intensive Crash Course,Short Courses,exam_course,5012.29,0,0
PROD001621,M000326,1-on-1 Personal Mentorship Session,Mentorship,mentorship,2591.17,0,0
PROD001622,M000327,Special Chicken Biryani Combo,Main Course,food_item,422.81,0,0
PROD001623,M000327,Paneer Butter Masala & Naan Meal,Main Course,food_item,345.36,0,0
PROD001624,M000327,Wood-Fired Margherita Pizza,Italian,food_item,396.13,0,0
PROD001625,M000327,Fresh Fruit Smoothie & Salad,Beverages & Healthy,food_item,288.28,0,0
PROD001626,M000327,Gourmet Chocolate Lava Cake,Desserts,food_item,167.24,0,0
PROD001627,M000328,Special Chicken Biryani Combo,Main Course,food_item,496.52,0,0
PROD001628,M000328,Paneer Butter Masala & Naan Meal,Main Course,food_item,373.48,0,0
PROD001629,M000328,Wood-Fired Margherita Pizza,Italian,food_item,433.11,0,0
PROD001630,M000328,Fresh Fruit Smoothie & Salad,Beverages & Healthy,food_item,285.86,0,0
PROD001631,M000329,Slim Fit Denim Jeans,Fashion,fashion_apparel,671.34,1,1
PROD001632,M000329,Wireless Noise-Canceling Earbuds,Electronics,electronic_accessory,2388.48,1,1
PROD001633,M000329,Organic Hydrating Skincare Kit,Beauty,cosmetics_kit,1000.3,1,1
PROD001634,M000329,Stainless Steel Water Bottle,Lifestyle,general_item,77.51,1,1
PROD001635,M000329,Ergonomic Desk Chair Cushion,Home Office,home_decor,1771.7,1,1
PROD001636,M000329,Slim Fit Denim Jeans,Fashion,fashion_apparel,1584.64,1,1
PROD001637,M000330,Performance Running Shoes,Footwear,footwear,3071.26,1,1
PROD001638,M000330,Urban Casual Sneakers,Footwear,footwear,2687.08,1,1
PROD001639,M000330,Leather Formal Shoes,Footwear,footwear,4799.77,1,1
PROD001640,M000330,Breathable Sports Sandals,Footwear,footwear,2036.16,1,1
PROD001641,M000331,Slim Fit Denim Jeans,Fashion,fashion_apparel,1814.03,1,1
PROD001642,M000331,Wireless Noise-Canceling Earbuds,Electronics,electronic_accessory,2448.18,1,1
PROD001643,M000331,Organic Hydrating Skincare Kit,Beauty,cosmetics_kit,662.51,1,1
PROD001644,M000331,Stainless Steel Water Bottle,Lifestyle,general_item,726.35,1,1
PROD001645,M000331,Ergonomic Desk Chair Cushion,Home Office,home_decor,1308.83,1,1
PROD001646,M000332,UPSC Complete Foundation Course 2026,Competitive Exams,exam_course,13411.51,0,0
PROD001647,M000332,Mains Answer Writing Test Series,Test Series,test_series,10298.17,0,0
PROD001648,M000332,Monthly Current Affairs & Magazine Pass,Study Material,study_material,50.0,0,0
PROD001649,M000332,CSAT Aptitude Intensive Crash Course,Short Courses,exam_course,4217.06,0,0
PROD001650,M000332,1-on-1 Personal Mentorship Session,Mentorship,mentorship,3164.2,0,0
PROD001651,M000333,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1566.77,1,1
PROD001652,M000333,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,792.92,1,1
PROD001653,M000333,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3239.75,1,1
PROD001654,M000333,Custom Keychains Set,Gifts & Novelties,handicraft_item,428.59,1,1
PROD001655,M000334,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1677.16,1,1
PROD001656,M000334,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,408.28,1,1
PROD001657,M000334,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,4395.67,1,1
PROD001658,M000334,Custom Keychains Set,Gifts & Novelties,handicraft_item,794.0,1,1
PROD001659,M000334,Embroidered Cushion Cover,Home & Living,home_decor,828.56,1,1
PROD001660,M000335,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1022.4,1,1
PROD001661,M000335,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,384.97,1,1
PROD001662,M000335,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3795.35,1,1
PROD001663,M000335,Custom Keychains Set,Gifts & Novelties,handicraft_item,1014.85,1,1
PROD001664,M000336,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,937.02,1,1
PROD001665,M000336,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,1477.11,1,1
PROD001666,M000336,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,2988.34,1,1
PROD001667,M000336,Custom Keychains Set,Gifts & Novelties,handicraft_item,65.55,1,1
PROD001668,M000336,Embroidered Cushion Cover,Home & Living,home_decor,1269.52,1,1
PROD001669,M000336,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1341.5,1,1
PROD001670,M000337,Starter Developer API License,Software Subscriptions,saas_plan,362.0,0,0
PROD001671,M000337,Pro Engineering Team Subscription,Software Subscriptions,saas_plan,5782.66,0,0
PROD001672,M000337,Enterprise Infrastructure Plan,Software Subscriptions,saas_plan,26371.44,0,0
PROD001673,M000337,Custom Domain & SSL Add-on,Add-on Services,saas_plan,2025.26,0,0
PROD001674,M000338,UPSC Complete Foundation Course 2026,Competitive Exams,exam_course,13387.63,0,0
PROD001675,M000338,Mains Answer Writing Test Series,Test Series,test_series,4973.45,0,0
PROD001676,M000338,Monthly Current Affairs & Magazine Pass,Study Material,study_material,3218.15,0,0
PROD001677,M000338,CSAT Aptitude Intensive Crash Course,Short Courses,exam_course,6360.15,0,0
PROD001678,M000338,1-on-1 Personal Mentorship Session,Mentorship,mentorship,2429.23,0,0
PROD001679,M000338,UPSC Complete Foundation Course 2026,Competitive Exams,exam_course,12342.3,0,0
PROD001680,M000339,Slim Fit Denim Jeans,Fashion,fashion_apparel,1400.23,1,1
PROD001681,M000339,Wireless Noise-Canceling Earbuds,Electronics,electronic_accessory,2116.46,1,1
PROD001682,M000339,Organic Hydrating Skincare Kit,Beauty,cosmetics_kit,1421.14,1,1
PROD001683,M000339,Stainless Steel Water Bottle,Lifestyle,general_item,963.93,1,1
PROD001684,M000340,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1573.75,1,1
PROD001685,M000340,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,1191.61,1,1
PROD001686,M000340,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3103.38,1,1
PROD001687,M000340,Custom Keychains Set,Gifts & Novelties,handicraft_item,1034.78,1,1
PROD001688,M000340,Embroidered Cushion Cover,Home & Living,home_decor,1507.06,1,1
PROD001689,M000341,Slim Fit Denim Jeans,Fashion,fashion_apparel,1505.65,1,1
PROD001690,M000341,Wireless Noise-Canceling Earbuds,Electronics,electronic_accessory,2563.86,1,1
PROD001691,M000341,Organic Hydrating Skincare Kit,Beauty,cosmetics_kit,1091.15,1,1
PROD001692,M000341,Stainless Steel Water Bottle,Lifestyle,general_item,896.54,1,1
PROD001693,M000341,Ergonomic Desk Chair Cushion,Home Office,home_decor,1380.82,1,1
PROD001694,M000342,Slim Fit Denim Jeans,Fashion,fashion_apparel,1162.42,1,1
PROD001695,M000342,Wireless Noise-Canceling Earbuds,Electronics,electronic_accessory,2476.2,1,1
PROD001696,M000342,Organic Hydrating Skincare Kit,Beauty,cosmetics_kit,1017.54,1,1
PROD001697,M000342,Stainless Steel Water Bottle,Lifestyle,general_item,832.4,1,1
PROD001698,M000343,Performance Running Shoes,Footwear,footwear,3339.46,1,1
PROD001699,M000343,Urban Casual Sneakers,Footwear,footwear,2514.85,1,1
PROD001700,M000343,Leather Formal Shoes,Footwear,footwear,4344.48,1,1
PROD001701,M000343,Breathable Sports Sandals,Footwear,footwear,2065.95,1,1
PROD001702,M000343,Waterproof Trail Shoes,Footwear,footwear,4908.49,1,1
PROD001703,M000344,Slim Fit Denim Jeans,Fashion,fashion_apparel,1646.35,1,1
PROD001704,M000344,Wireless Noise-Canceling Earbuds,Electronics,electronic_accessory,3577.59,1,1
PROD001705,M000344,Organic Hydrating Skincare Kit,Beauty,cosmetics_kit,2246.23,1,1
PROD001706,M000344,Stainless Steel Water Bottle,Lifestyle,general_item,1010.0,1,1
PROD001707,M000345,Slim Fit Denim Jeans,Fashion,fashion_apparel,1399.37,1,1
PROD001708,M000345,Wireless Noise-Canceling Earbuds,Electronics,electronic_accessory,2358.71,1,1
PROD001709,M000345,Organic Hydrating Skincare Kit,Beauty,cosmetics_kit,1183.4,1,1
PROD001710,M000345,Stainless Steel Water Bottle,Lifestyle,general_item,675.93,1,1
PROD001711,M000346,Special Chicken Biryani Combo,Main Course,food_item,281.02,0,0
PROD001712,M000346,Paneer Butter Masala & Naan Meal,Main Course,food_item,157.2,0,0
PROD001713,M000346,Wood-Fired Margherita Pizza,Italian,food_item,387.95,0,0
PROD001714,M000346,Fresh Fruit Smoothie & Salad,Beverages & Healthy,food_item,366.14,0,0
PROD001715,M000347,Domestic Economy Flight Ticket,Flights,flight_booking,3090.7,0,0
PROD001716,M000347,3-Star Hotel Stay (2 Nights),Accommodation,hotel_stay,4757.46,0,0
PROD001717,M000347,Goa Beach Resort Holiday Package,Vacation Packages,vacation_package,16011.31,0,0
PROD001718,M000347,Outstation Cab Rental (Full Day),Transportation,car_rental,2341.26,0,0
PROD001719,M000347,Heritage City Guided Tour,Activities & Tours,tour_package,2124.66,0,0
PROD001720,M000348,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,773.54,1,1
PROD001721,M000348,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,455.69,1,1
PROD001722,M000348,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,2602.15,1,1
PROD001723,M000348,Custom Keychains Set,Gifts & Novelties,handicraft_item,351.4,1,1
PROD001724,M000348,Embroidered Cushion Cover,Home & Living,home_decor,628.58,1,1
PROD001725,M000349,Slim Fit Denim Jeans,Fashion,fashion_apparel,1656.75,1,1
PROD001726,M000349,Wireless Noise-Canceling Earbuds,Electronics,electronic_accessory,2727.25,1,1
PROD001727,M000349,Organic Hydrating Skincare Kit,Beauty,cosmetics_kit,1790.1,1,1
PROD001728,M000349,Stainless Steel Water Bottle,Lifestyle,general_item,891.34,1,1
PROD001729,M000350,Domestic Economy Flight Ticket,Flights,flight_booking,3780.27,0,0
PROD001730,M000350,3-Star Hotel Stay (2 Nights),Accommodation,hotel_stay,7136.35,0,0
PROD001731,M000350,Goa Beach Resort Holiday Package,Vacation Packages,vacation_package,16214.1,0,0
PROD001732,M000350,Outstation Cab Rental (Full Day),Transportation,car_rental,3523.88,0,0
PROD001733,M000350,Heritage City Guided Tour,Activities & Tours,tour_package,2674.84,0,0
PROD001734,M000350,Domestic Economy Flight Ticket,Flights,flight_booking,4372.62,0,0
PROD001735,M000351,Special Chicken Biryani Combo,Main Course,food_item,413.06,0,0
PROD001736,M000351,Paneer Butter Masala & Naan Meal,Main Course,food_item,290.6,0,0
PROD001737,M000351,Wood-Fired Margherita Pizza,Italian,food_item,383.23,0,0
PROD001738,M000351,Fresh Fruit Smoothie & Salad,Beverages & Healthy,food_item,104.4,0,0
PROD001739,M000352,Starter Developer API License,Software Subscriptions,saas_plan,1544.54,0,0
PROD001740,M000352,Pro Engineering Team Subscription,Software Subscriptions,saas_plan,7194.79,0,0
PROD001741,M000352,Enterprise Infrastructure Plan,Software Subscriptions,saas_plan,24803.57,0,0
PROD001742,M000352,Custom Domain & SSL Add-on,Add-on Services,saas_plan,1263.74,0,0
PROD001743,M000352,Priority 24/7 Technical Support Pass,Support Services,saas_plan,3727.9,0,0
PROD001744,M000353,Domestic Economy Flight Ticket,Flights,flight_booking,50.0,0,0
PROD001745,M000353,3-Star Hotel Stay (2 Nights),Accommodation,hotel_stay,9098.15,0,0
PROD001746,M000353,Goa Beach Resort Holiday Package,Vacation Packages,vacation_package,19728.89,0,0
PROD001747,M000353,Outstation Cab Rental (Full Day),Transportation,car_rental,4456.38,0,0
PROD001748,M000354,Performance Running Shoes,Footwear,footwear,3318.49,1,1
PROD001749,M000354,Urban Casual Sneakers,Footwear,footwear,2322.61,1,1
PROD001750,M000354,Leather Formal Shoes,Footwear,footwear,3881.68,1,1
PROD001751,M000354,Breathable Sports Sandals,Footwear,footwear,2811.74,1,1
PROD001752,M000354,Waterproof Trail Shoes,Footwear,footwear,4296.37,1,1
PROD001753,M000354,Performance Running Shoes,Footwear,footwear,3721.55,1,1
PROD001754,M000355,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1456.98,1,1
PROD001755,M000355,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,418.46,1,1
PROD001756,M000355,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3074.12,1,1
PROD001757,M000355,Custom Keychains Set,Gifts & Novelties,handicraft_item,50.0,1,1
PROD001758,M000355,Embroidered Cushion Cover,Home & Living,home_decor,1087.16,1,1
PROD001759,M000355,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1098.94,1,1
PROD001760,M000356,Domestic Economy Flight Ticket,Flights,flight_booking,1094.79,0,0
PROD001761,M000356,3-Star Hotel Stay (2 Nights),Accommodation,hotel_stay,8408.96,0,0
PROD001762,M000356,Goa Beach Resort Holiday Package,Vacation Packages,vacation_package,13868.14,0,0
PROD001763,M000356,Outstation Cab Rental (Full Day),Transportation,car_rental,1293.56,0,0
PROD001764,M000356,Heritage City Guided Tour,Activities & Tours,tour_package,50.0,0,0
PROD001765,M000356,Domestic Economy Flight Ticket,Flights,flight_booking,4087.84,0,0
PROD001766,M000357,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1086.02,1,1
PROD001767,M000357,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,808.51,1,1
PROD001768,M000357,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3372.67,1,1
PROD001769,M000357,Custom Keychains Set,Gifts & Novelties,handicraft_item,508.58,1,1
PROD001770,M000358,Special Chicken Biryani Combo,Main Course,food_item,349.33,0,0
PROD001771,M000358,Paneer Butter Masala & Naan Meal,Main Course,food_item,320.2,0,0
PROD001772,M000358,Wood-Fired Margherita Pizza,Italian,food_item,546.38,0,0
PROD001773,M000358,Fresh Fruit Smoothie & Salad,Beverages & Healthy,food_item,171.59,0,0
PROD001774,M000359,Annual All-Gym Access Pass,Memberships,gym_membership,15262.37,0,0
PROD001775,M000359,Monthly Unlimited Crossfit Membership,Memberships,gym_membership,4564.61,0,0
PROD001776,M000359,Personal Training 10-Session Bundle,Personal Training,personal_training,7350.56,0,0
PROD001777,M000359,Yoga & Pilates Group Class Pass,Group Classes,fitness_class,2578.64,0,0
PROD001778,M000359,Nutrition & Meal Plan Consultation,Wellness & Diet,nutrition_plan,991.81,0,0
PROD001779,M000359,Annual All-Gym Access Pass,Memberships,gym_membership,15830.3,0,0
PROD001780,M000360,Special Chicken Biryani Combo,Main Course,food_item,170.68,0,0
PROD001781,M000360,Paneer Butter Masala & Naan Meal,Main Course,food_item,322.97,0,0
PROD001782,M000360,Wood-Fired Margherita Pizza,Italian,food_item,493.3,0,0
PROD001783,M000360,Fresh Fruit Smoothie & Salad,Beverages & Healthy,food_item,199.01,0,0
PROD001784,M000360,Gourmet Chocolate Lava Cake,Desserts,food_item,157.47,0,0
PROD001785,M000360,Special Chicken Biryani Combo,Main Course,food_item,411.59,0,0
PROD001786,M000361,Slim Fit Denim Jeans,Fashion,fashion_apparel,1597.16,1,1
PROD001787,M000361,Wireless Noise-Canceling Earbuds,Electronics,electronic_accessory,2441.04,1,1
PROD001788,M000361,Organic Hydrating Skincare Kit,Beauty,cosmetics_kit,1360.89,1,1
PROD001789,M000361,Stainless Steel Water Bottle,Lifestyle,general_item,1342.49,1,1
PROD001790,M000361,Ergonomic Desk Chair Cushion,Home Office,home_decor,1471.1,1,1
PROD001791,M000361,Slim Fit Denim Jeans,Fashion,fashion_apparel,1571.9,1,1
PROD001792,M000362,Domestic Economy Flight Ticket,Flights,flight_booking,3605.59,0,0
PROD001793,M000362,3-Star Hotel Stay (2 Nights),Accommodation,hotel_stay,2079.63,0,0
PROD001794,M000362,Goa Beach Resort Holiday Package,Vacation Packages,vacation_package,15309.2,0,0
PROD001795,M000362,Outstation Cab Rental (Full Day),Transportation,car_rental,3315.71,0,0
PROD001796,M000363,Slim Fit Denim Jeans,Fashion,fashion_apparel,1580.01,1,1
PROD001797,M000363,Wireless Noise-Canceling Earbuds,Electronics,electronic_accessory,2520.33,1,1
PROD001798,M000363,Organic Hydrating Skincare Kit,Beauty,cosmetics_kit,1214.45,1,1
PROD001799,M000363,Stainless Steel Water Bottle,Lifestyle,general_item,798.68,1,1
PROD001800,M000363,Ergonomic Desk Chair Cushion,Home Office,home_decor,1328.81,1,1
PROD001801,M000363,Slim Fit Denim Jeans,Fashion,fashion_apparel,1581.37,1,1
PROD001802,M000364,Special Chicken Biryani Combo,Main Course,food_item,543.99,0,0
PROD001803,M000364,Paneer Butter Masala & Naan Meal,Main Course,food_item,350.49,0,0
PROD001804,M000364,Wood-Fired Margherita Pizza,Italian,food_item,325.23,0,0
PROD001805,M000364,Fresh Fruit Smoothie & Salad,Beverages & Healthy,food_item,256.63,0,0
PROD001806,M000364,Gourmet Chocolate Lava Cake,Desserts,food_item,221.5,0,0
PROD001807,M000364,Special Chicken Biryani Combo,Main Course,food_item,442.01,0,0
PROD001808,M000365,Annual All-Gym Access Pass,Memberships,gym_membership,15033.65,0,0
PROD001809,M000365,Monthly Unlimited Crossfit Membership,Memberships,gym_membership,3376.45,0,0
PROD001810,M000365,Personal Training 10-Session Bundle,Personal Training,personal_training,8050.93,0,0
PROD001811,M000365,Yoga & Pilates Group Class Pass,Group Classes,fitness_class,1307.18,0,0
PROD001812,M000365,Nutrition & Meal Plan Consultation,Wellness & Diet,nutrition_plan,1813.38,0,0
PROD001813,M000365,Annual All-Gym Access Pass,Memberships,gym_membership,14833.06,0,0
PROD001814,M000366,Slim Fit Denim Jeans,Fashion,fashion_apparel,716.54,1,1
PROD001815,M000366,Wireless Noise-Canceling Earbuds,Electronics,electronic_accessory,2561.63,1,1
PROD001816,M000366,Organic Hydrating Skincare Kit,Beauty,cosmetics_kit,893.3,1,1
PROD001817,M000366,Stainless Steel Water Bottle,Lifestyle,general_item,490.02,1,1
PROD001818,M000367,Annual All-Gym Access Pass,Memberships,gym_membership,15070.59,0,0
PROD001819,M000367,Monthly Unlimited Crossfit Membership,Memberships,gym_membership,3938.54,0,0
PROD001820,M000367,Personal Training 10-Session Bundle,Personal Training,personal_training,9091.97,0,0
PROD001821,M000367,Yoga & Pilates Group Class Pass,Group Classes,fitness_class,1316.86,0,0
PROD001822,M000368,Complete Blood Count (CBC) Test,Lab Tests,lab_test,363.49,0,0
PROD001823,M000368,Comprehensive Health Checkup Package,Health Packages,diagnostic_package,2200.53,0,0
PROD001824,M000368,Vitamin D & B12 Screening Profile,Specialized Screening,lab_test,1360.21,0,0
PROD001825,M000368,HbA1c Diabetes Monitoring Test,Chronic Care,lab_test,411.6,0,0
PROD001826,M000368,Home Sample Collection Service Charge,Home Care,home_sample_collection,450.97,0,0
PROD001827,M000369,Performance Running Shoes,Footwear,footwear,3654.93,1,1
PROD001828,M000369,Urban Casual Sneakers,Footwear,footwear,3191.22,1,1
PROD001829,M000369,Leather Formal Shoes,Footwear,footwear,4586.35,1,1
PROD001830,M000369,Breathable Sports Sandals,Footwear,footwear,1858.74,1,1
PROD001831,M000369,Waterproof Trail Shoes,Footwear,footwear,4845.32,1,1
PROD001832,M000370,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,708.02,1,1
PROD001833,M000370,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,1040.49,1,1
PROD001834,M000370,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3329.52,1,1
PROD001835,M000370,Custom Keychains Set,Gifts & Novelties,handicraft_item,86.25,1,1
PROD001836,M000370,Embroidered Cushion Cover,Home & Living,home_decor,1274.11,1,1
PROD001837,M000370,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,404.76,1,1
PROD001838,M000371,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1060.41,1,1
PROD001839,M000371,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,906.69,1,1
PROD001840,M000371,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3163.59,1,1
PROD001841,M000371,Custom Keychains Set,Gifts & Novelties,handicraft_item,395.5,1,1
PROD001842,M000371,Embroidered Cushion Cover,Home & Living,home_decor,980.61,1,1
PROD001843,M000372,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1142.85,1,1
PROD001844,M000372,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,924.51,1,1
PROD001845,M000372,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,2970.68,1,1
PROD001846,M000372,Custom Keychains Set,Gifts & Novelties,handicraft_item,460.47,1,1
PROD001847,M000372,Embroidered Cushion Cover,Home & Living,home_decor,852.42,1,1
PROD001848,M000372,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1200.7,1,1
PROD001849,M000373,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,720.27,1,1
PROD001850,M000373,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,775.6,1,1
PROD001851,M000373,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3095.78,1,1
PROD001852,M000373,Custom Keychains Set,Gifts & Novelties,handicraft_item,448.47,1,1
PROD001853,M000373,Embroidered Cushion Cover,Home & Living,home_decor,1182.52,1,1
PROD001854,M000373,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,804.35,1,1
PROD001855,M000374,Domestic Economy Flight Ticket,Flights,flight_booking,1286.67,0,0
